Clean,shortened_instance_id,"instance_id 
",LOC_Delta,Raw_LOC_Count,File_Count,Repo,Latest Run Date,Current Run #,Status,"OVERALL
UNIT TESTS","LATEST
PASS_TO_PASS","LATEST
FAIL_TO_PASS",Project_Guide_URL,Comments,name,,Projected onboarding date
,67-qutebrowser,instance_qutebrowser__qutebrowser-0d2afd58f3d0e34af21cee7d8a3fc9d855594e9f-vnan,5289,220185,927,qutebrowser/qutebrowser,,,,,,,,,,,12/19/2025
,68-qutebrowser,instance_qutebrowser__qutebrowser-3fd8e12949b8feda401930574facf09dd4180bba,134,220319,927,qutebrowser/qutebrowser,,,,,,,,,,,12/19/2025
,69-qutebrowser,instance_qutebrowser__qutebrowser-50efac08f623644a85441bbe02ab9347d2b71a9d-v9f8e9d96c85c85a605e382f1510bd08563afc566,511,220830,927,qutebrowser/qutebrowser,,,,,,,,,,,12/19/2025
,70-qutebrowser,instance_qutebrowser__qutebrowser-2e961080a85d660148937ee8f0f6b3445a8f2c01-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,18,220848,927,qutebrowser/qutebrowser,,,,,,,,,,,12/19/2025
,71-qutebrowser,instance_qutebrowser__qutebrowser-f8e7fea0becae25ae20606f1422068137189fe9e,7,220855,927,qutebrowser/qutebrowser,,,,,,,,,,,12/19/2025
,72-qutebrowser,instance_qutebrowser__qutebrowser-c0be28ebee3e1837aaf3f30ec534ccd6d038f129-v9f8e9d96c85c85a605e382f1510bd08563afc566,104,220959,927,qutebrowser/qutebrowser,,,,,,,,,,,12/19/2025
,73-qutebrowser,instance_qutebrowser__qutebrowser-7b603dd6bf195e3e723ce08ff64a82b406e3f6b6-v9f8e9d96c85c85a605e382f1510bd08563afc566,119,221078,927,qutebrowser/qutebrowser,,,,,,,,,,,12/19/2025
,74-qutebrowser,instance_qutebrowser__qutebrowser-fea33d607fde83cf505b228238cf365936437a63-v9f8e9d96c85c85a605e382f1510bd08563afc566,2,221080,932,qutebrowser/qutebrowser,,,,,,,,,,,12/19/2025
,75-qutebrowser,instance_qutebrowser__qutebrowser-7f9713b20f623fc40473b7167a082d6db0f0fd40-va0fd88aac89cde702ec1ba84877234da33adce8a,86,220994,932,qutebrowser/qutebrowser,,,,,,,,,,,12/19/2025
,76-qutebrowser,instance_qutebrowser__qutebrowser-0aa57e4f7243024fa4bba8853306691b5dbd77b3-v5149fcda2a9a6fe1d35dfed1bade1444a11ef271,1054,222048,933,qutebrowser/qutebrowser,,,,,,,,,,,12/19/2025
,77-qutebrowser,instance_qutebrowser__qutebrowser-8cd06741bb56cdca49f5cdc0542da97681154315-v5149fcda2a9a6fe1d35dfed1bade1444a11ef271,49,221999,936,qutebrowser/qutebrowser,,,,,,,,,,,12/19/2025
,78-qutebrowser,instance_qutebrowser__qutebrowser-99029144b5109bb1b2a53964a7c129e009980cd9-va0fd88aac89cde702ec1ba84877234da33adce8a,657,222656,1706,qutebrowser/qutebrowser,,,,,,,,,,,12/19/2025
,79-qutebrowser,instance_qutebrowser__qutebrowser-e15d26630934d0b6415ed2295ac42fd570a57620-va0fd88aac89cde702ec1ba84877234da33adce8a,1545,224201,1708,qutebrowser/qutebrowser,,,,,,,,,,,12/19/2025
,1-tutao,instance_tutao__tutanota-51818218c6ae33de00cbea3a4d30daac8c34142e-vc4e41fd0029957297843cb9dec4a25c7c756f029,510741,510741,1727,tutao/tutanota,2025-12-08,1,Tech Spec Ready,,,,,,,,Base Branch
,2-tutao,instance_tutao__tutanota-de49d486feef842101506adf040a0f00ded59519-v10a26bfb45a064b93f4fc044a0254925037b88f1,645,511386,1759,tutao/tutanota,,,,,,,,,,,12/19/2025
,3-tutao,instance_tutao__tutanota-219bc8f05d7b980e038bc1524cb021bf56397a1b-vee878bb72091875e912c52fc32bc60ec3760227b,3336,508050,1760,tutao/tutanota,,,,,,,,,,,12/19/2025
,4-tutao,instance_tutao__tutanota-8513a9e8114a8b42e64f4348335e0f23efa054c4-vee878bb72091875e912c52fc32bc60ec3760227b,3271,511321,1446,tutao/tutanota,,,,,,,,,,,12/19/2025
,5-tutao,instance_tutao__tutanota-befce4b146002b9abc86aa95f4d57581771815ce-vee878bb72091875e912c52fc32bc60ec3760227b,2398,513719,1443,tutao/tutanota,,,,,,,,,,,12/19/2025
,6-tutao,instance_tutao__tutanota-4b4e45949096bb288f2b522f657610e480efa3e8-vee878bb72091875e912c52fc32bc60ec3760227b,5262,518981,1666,tutao/tutanota,,,,,,,,,,,12/19/2025
,7-tutao,instance_tutao__tutanota-40e94dee2bcec2b63f362da283123e9df1874cc1-vc4e41fd0029957297843cb9dec4a25c7c756f029,2827,521808,1704,tutao/tutanota,,,,,,,,,,,12/19/2025
,8-tutao,instance_tutao__tutanota-12a6cbaa4f8b43c2f85caca0787ab55501539955-vc4e41fd0029957297843cb9dec4a25c7c756f029,405,522213,1875,tutao/tutanota,,,,,,,,,,,12/19/2025
,9-tutao,instance_tutao__tutanota-fb32e5f9d9fc152a00144d56dd0af01760a2d4dc-vc4e41fd0029957297843cb9dec4a25c7c756f029,45669,567882,1877,tutao/tutanota,,,,,,,,,,,12/19/2025
,10-tutao,instance_tutao__tutanota-fe240cbf7f0fdd6744ef7bef8cb61676bcdbb621-vc4e41fd0029957297843cb9dec4a25c7c756f029,230827,798709,1891,tutao/tutanota,,,,,,,,,,,12/20/2025
,11-tutao,instance_tutao__tutanota-1ff82aa365763cee2d609c9d19360ad87fdf2ec7-vc4e41fd0029957297843cb9dec4a25c7c756f029,1402,800111,1940,tutao/tutanota,,,,,,,,,,,12/21/2025
,12-tutao,instance_tutao__tutanota-1e516e989b3c0221f4af6b297d9c0e4c43e4adc3-vbc0d9ba8f0071fbe982809910959a6ff8884dbbf,2688,802799,1942,tutao/tutanota,,,,,,,,,,,12/21/2025
,13-tutao,instance_tutao__tutanota-f3ffe17af6e8ab007e8d461355057ad237846d9d-vbc0d9ba8f0071fbe982809910959a6ff8884dbbf,20604,823403,1949,tutao/tutanota,,,,,,,,,,,12/21/2025
,14-tutao,instance_tutao__tutanota-09c2776c0fce3db5c6e18da92b5a45dce9f013aa-vbc0d9ba8f0071fbe982809910959a6ff8884dbbf,71,823332,1951,tutao/tutanota,,,,,,,,,,,12/21/2025
,15-tutao,instance_tutao__tutanota-da4edb7375c10f47f4ed3860a591c5e6557f7b5c-vbc0d9ba8f0071fbe982809910959a6ff8884dbbf,530,823862,1971,tutao/tutanota,,,,,,,,,,,12/21/2025
,16-tutao,instance_tutao__tutanota-d1aa0ecec288bfc800cfb9133b087c4f81ad8b38-vbc0d9ba8f0071fbe982809910959a6ff8884dbbf,218,824080,1972,tutao/tutanota,,,,,,,,,,,12/21/2025
,17-tutao,instance_tutao__tutanota-fbdb72a2bd39b05131ff905780d9d4a2a074de26-vbc0d9ba8f0071fbe982809910959a6ff8884dbbf,5628,829708,1980,tutao/tutanota,,,,,,,,,,,12/21/2025
,18-tutao,instance_tutao__tutanota-db90ac26ab78addf72a8efaff3c7acc0fbd6d000-vbc0d9ba8f0071fbe982809910959a6ff8884dbbf,364,830072,2054,tutao/tutanota,,,,,,,,,,,12/21/2025
,19-tutao,instance_tutao__tutanota-b4934a0f3c34d9d7649e944b183137e8fad3e859-vbc0d9ba8f0071fbe982809910959a6ff8884dbbf,665,830737,,tutao/tutanota,,,,,,,,,,,12/21/2025
,20-tutao,instance_tutao__tutanota-f373ac3808deefce8183dad8d16729839cc330c1-v2939aa9f4356f0dc9f523ee5ce19d09e08ab979b,1986,828751,,tutao/tutanota,,,,,,,,,,,12/21/2025
,,,,,,,,,,,,,,,,,
,,,Total Delta LOC,Average Delta,,,,,,,,,,,,,
,,,19678998,"26,921",,,,,,,,,,,,,
,,,"19,678,998",,,,,,,,,,,,,,
